"","milepoint","lat","long","time_numeric","grid_loc","loc_ind","Date","counts"
"247",1.75,40.70129396,-111.7950748,928.55556,"[1.5,2)","[1.5,2)",2017-07-17 13:20:00,2
"248",1.75,40.70129396,-111.7950748,959,"[1.5,2)","[1.5,2)",2017-08-17 00:00:00,1
"249",1.75,40.70129396,-111.7950748,989.44444,"[1.5,2)","[1.5,2)",2017-09-16 10:39:59,2
"250",1.75,40.70129396,-111.7950748,1019.88889,"[1.5,2)","[1.5,2)",2017-10-16 21:20:00,1
"251",1.75,40.70129396,-111.7950748,1050.33333,"[1.5,2)","[1.5,2)",2017-11-16 07:59:59,0
"252",1.75,40.70129396,-111.7950748,1080.77778,"[1.5,2)","[1.5,2)",2017-12-16 18:40:00,1
"253",1.75,40.70129396,-111.7950748,1111.22222,"[1.5,2)","[1.5,2)",2018-01-16 05:19:59,2
"254",1.75,40.70129396,-111.7950748,1141.66667,"[1.5,2)","[1.5,2)",2018-02-15 16:00:00,2
"255",1.75,40.70129396,-111.7950748,1172.11111,"[1.5,2)","[1.5,2)",2018-03-18 02:39:59,0
"256",1.75,40.70129396,-111.7950748,1202.55556,"[1.5,2)","[1.5,2)",2018-04-17 13:20:00,2
"257",1.75,40.70129396,-111.7950748,1233,"[1.5,2)","[1.5,2)",2018-05-18 00:00:00,1
"258",1.75,40.70129396,-111.7950748,1263.44444,"[1.5,2)","[1.5,2)",2018-06-17 10:39:59,1
"259",1.75,40.70129396,-111.7950748,1293.88889,"[1.5,2)","[1.5,2)",2018-07-17 21:20:00,0
"260",1.75,40.70129396,-111.7950748,1324.33333,"[1.5,2)","[1.5,2)",2018-08-17 07:59:59,4
"261",1.75,40.70129396,-111.7950748,1354.77778,"[1.5,2)","[1.5,2)",2018-09-16 18:40:00,0
"262",1.75,40.70129396,-111.7950748,1385.22222,"[1.5,2)","[1.5,2)",2018-10-17 05:19:59,1
"263",1.75,40.70129396,-111.7950748,1415.66667,"[1.5,2)","[1.5,2)",2018-11-16 16:00:00,1
"264",1.75,40.70129396,-111.7950748,1446.11111,"[1.5,2)","[1.5,2)",2018-12-17 02:39:59,2
"265",1.75,40.70129396,-111.7950748,1476.55556,"[1.5,2)","[1.5,2)",2019-01-16 13:20:00,2
"266",1.75,40.70129396,-111.7950748,1507,"[1.5,2)","[1.5,2)",2019-02-16 00:00:00,2
"267",1.75,40.70129396,-111.7950748,1537.44444,"[1.5,2)","[1.5,2)",2019-03-18 10:39:59,2
"268",1.75,40.70129396,-111.7950748,1567.88889,"[1.5,2)","[1.5,2)",2019-04-17 21:20:00,0
"269",1.75,40.70129396,-111.7950748,1598.33333,"[1.5,2)","[1.5,2)",2019-05-18 07:59:59,0
"270",1.75,40.70129396,-111.7950748,1628.77778,"[1.5,2)","[1.5,2)",2019-06-17 18:40:00,0
"271",1.75,40.70129396,-111.7950748,1659.22222,"[1.5,2)","[1.5,2)",2019-07-18 05:19:59,0
"272",1.75,40.70129396,-111.7950748,1689.66667,"[1.5,2)","[1.5,2)",2019-08-17 16:00:00,3
"273",1.75,40.70129396,-111.7950748,1720.11111,"[1.5,2)","[1.5,2)",2019-09-17 02:39:59,0
"274",1.75,40.70129396,-111.7950748,1750.55556,"[1.5,2)","[1.5,2)",2019-10-17 13:20:00,1
"275",1.75,40.70129396,-111.7950748,1781,"[1.5,2)","[1.5,2)",2019-11-17 00:00:00,1
"276",1.75,40.70129396,-111.7950748,1811.44444,"[1.5,2)","[1.5,2)",2019-12-17 10:39:59,1
"277",1.75,40.70129396,-111.7950748,1841.88889,"[1.5,2)","[1.5,2)",2020-01-16 21:20:00,1
"278",1.75,40.70129396,-111.7950748,1872.33333,"[1.5,2)","[1.5,2)",2020-02-16 07:59:59,1
"279",1.75,40.70129396,-111.7950748,1902.77778,"[1.5,2)","[1.5,2)",2020-03-17 18:40:00,1
"280",1.75,40.70129396,-111.7950748,1933.22222,"[1.5,2)","[1.5,2)",2020-04-17 05:19:59,1
"281",1.75,40.70129396,-111.7950748,1963.66667,"[1.5,2)","[1.5,2)",2020-05-17 16:00:00,0
"282",1.75,40.70129396,-111.7950748,1994.11111,"[1.5,2)","[1.5,2)",2020-06-17 02:39:59,1
"283",1.75,40.70129396,-111.7950748,2024.55556,"[1.5,2)","[1.5,2)",2020-07-17 13:20:00,0
"284",1.75,40.70129396,-111.7950748,2055,"[1.5,2)","[1.5,2)",2020-08-17 00:00:00,0
"285",1.75,40.70129396,-111.7950748,2085.44444,"[1.5,2)","[1.5,2)",2020-09-16 10:39:59,0
"286",1.75,40.70129396,-111.7950748,2115.88889,"[1.5,2)","[1.5,2)",2020-10-16 21:20:00,0
"287",1.75,40.70129396,-111.7950748,2146.33333,"[1.5,2)","[1.5,2)",2020-11-16 07:59:59,1
"288",1.75,40.70129396,-111.7950748,2176.77778,"[1.5,2)","[1.5,2)",2020-12-16 18:40:00,2
"289",2.25,40.69387639,-111.7962625,15.22222,"[2,2.5)","[2,2.5)",2015-01-16 05:19:59,0
"290",2.25,40.69387639,-111.7962625,45.66667,"[2,2.5)","[2,2.5)",2015-02-15 16:00:00,1
"291",2.25,40.69387639,-111.7962625,76.11111,"[2,2.5)","[2,2.5)",2015-03-18 02:39:59,0
"292",2.25,40.69387639,-111.7962625,106.55556,"[2,2.5)","[2,2.5)",2015-04-17 13:20:00,0
"293",2.25,40.69387639,-111.7962625,137,"[2,2.5)","[2,2.5)",2015-05-18 00:00:00,0
"294",2.25,40.69387639,-111.7962625,167.44444,"[2,2.5)","[2,2.5)",2015-06-17 10:39:59,0
"295",2.25,40.69387639,-111.7962625,197.88889,"[2,2.5)","[2,2.5)",2015-07-17 21:20:00,0
"296",2.25,40.69387639,-111.7962625,228.33333,"[2,2.5)","[2,2.5)",2015-08-17 07:59:59,0
"297",2.25,40.69387639,-111.7962625,258.77778,"[2,2.5)","[2,2.5)",2015-09-16 18:40:00,1
"298",2.25,40.69387639,-111.7962625,289.22222,"[2,2.5)","[2,2.5)",2015-10-17 05:19:59,1
"299",2.25,40.69387639,-111.7962625,319.66667,"[2,2.5)","[2,2.5)",2015-11-16 16:00:00,1
"300",2.25,40.69387639,-111.7962625,350.11111,"[2,2.5)","[2,2.5)",2015-12-17 02:39:59,0
"301",2.25,40.69387639,-111.7962625,380.55556,"[2,2.5)","[2,2.5)",2016-01-16 13:20:00,2
"302",2.25,40.69387639,-111.7962625,411,"[2,2.5)","[2,2.5)",2016-02-16 00:00:00,0
"303",2.25,40.69387639,-111.7962625,441.44444,"[2,2.5)","[2,2.5)",2016-03-17 10:39:59,0
"304",2.25,40.69387639,-111.7962625,471.88889,"[2,2.5)","[2,2.5)",2016-04-16 21:20:00,1
"305",2.25,40.69387639,-111.7962625,502.33333,"[2,2.5)","[2,2.5)",2016-05-17 07:59:59,0
"306",2.25,40.69387639,-111.7962625,532.77778,"[2,2.5)","[2,2.5)",2016-06-16 18:40:00,1
"307",2.25,40.69387639,-111.7962625,563.22222,"[2,2.5)","[2,2.5)",2016-07-17 05:19:59,0
"308",2.25,40.69387639,-111.7962625,593.66667,"[2,2.5)","[2,2.5)",2016-08-16 16:00:00,0
"309",2.25,40.69387639,-111.7962625,624.11111,"[2,2.5)","[2,2.5)",2016-09-16 02:39:59,1
"310",2.25,40.69387639,-111.7962625,654.55556,"[2,2.5)","[2,2.5)",2016-10-16 13:20:00,3
"311",2.25,40.69387639,-111.7962625,685,"[2,2.5)","[2,2.5)",2016-11-16 00:00:00,1
"312",2.25,40.69387639,-111.7962625,715.44444,"[2,2.5)","[2,2.5)",2016-12-16 10:39:59,0
"313",2.25,40.69387639,-111.7962625,745.88889,"[2,2.5)","[2,2.5)",2017-01-15 21:20:00,0
"314",2.25,40.69387639,-111.7962625,776.33333,"[2,2.5)","[2,2.5)",2017-02-15 07:59:59,1
"315",2.25,40.69387639,-111.7962625,806.77778,"[2,2.5)","[2,2.5)",2017-03-17 18:40:00,1
"316",2.25,40.69387639,-111.7962625,837.22222,"[2,2.5)","[2,2.5)",2017-04-17 05:19:59,2
"317",2.25,40.69387639,-111.7962625,867.66667,"[2,2.5)","[2,2.5)",2017-05-17 16:00:00,1
"318",2.25,40.69387639,-111.7962625,898.11111,"[2,2.5)","[2,2.5)",2017-06-17 02:39:59,0
"319",2.25,40.69387639,-111.7962625,928.55556,"[2,2.5)","[2,2.5)",2017-07-17 13:20:00,2
"320",2.25,40.69387639,-111.7962625,959,"[2,2.5)","[2,2.5)",2017-08-17 00:00:00,0
"321",2.25,40.69387639,-111.7962625,989.44444,"[2,2.5)","[2,2.5)",2017-09-16 10:39:59,2
"322",2.25,40.69387639,-111.7962625,1019.88889,"[2,2.5)","[2,2.5)",2017-10-16 21:20:00,2
"323",2.25,40.69387639,-111.7962625,1050.33333,"[2,2.5)","[2,2.5)",2017-11-16 07:59:59,0
"324",2.25,40.69387639,-111.7962625,1080.77778,"[2,2.5)","[2,2.5)",2017-12-16 18:40:00,1
"325",2.25,40.69387639,-111.7962625,1111.22222,"[2,2.5)","[2,2.5)",2018-01-16 05:19:59,1
"326",2.25,40.69387639,-111.7962625,1141.66667,"[2,2.5)","[2,2.5)",2018-02-15 16:00:00,0
"327",2.25,40.69387639,-111.7962625,1172.11111,"[2,2.5)","[2,2.5)",2018-03-18 02:39:59,1
"328",2.25,40.69387639,-111.7962625,1202.55556,"[2,2.5)","[2,2.5)",2018-04-17 13:20:00,0
"329",2.25,40.69387639,-111.7962625,1233,"[2,2.5)","[2,2.5)",2018-05-18 00:00:00,0
"330",2.25,40.69387639,-111.7962625,1263.44444,"[2,2.5)","[2,2.5)",2018-06-17 10:39:59,0
"331",2.25,40.69387639,-111.7962625,1293.88889,"[2,2.5)","[2,2.5)",2018-07-17 21:20:00,1
"332",2.25,40.69387639,-111.7962625,1324.33333,"[2,2.5)","[2,2.5)",2018-08-17 07:59:59,1
"333",2.25,40.69387639,-111.7962625,1354.77778,"[2,2.5)","[2,2.5)",2018-09-16 18:40:00,0
"334",2.25,40.69387639,-111.7962625,1385.22222,"[2,2.5)","[2,2.5)",2018-10-17 05:19:59,0
"335",2.25,40.69387639,-111.7962625,1415.66667,"[2,2.5)","[2,2.5)",2018-11-16 16:00:00,1
"336",2.25,40.69387639,-111.7962625,1446.11111,"[2,2.5)","[2,2.5)",2018-12-17 02:39:59,0
"337",2.25,40.69387639,-111.7962625,1476.55556,"[2,2.5)","[2,2.5)",2019-01-16 13:20:00,3
"338",2.25,40.69387639,-111.7962625,1507,"[2,2.5)","[2,2.5)",2019-02-16 00:00:00,0
"339",2.25,40.69387639,-111.7962625,1537.44444,"[2,2.5)","[2,2.5)",2019-03-18 10:39:59,3
"340",2.25,40.69387639,-111.7962625,1567.88889,"[2,2.5)","[2,2.5)",2019-04-17 21:20:00,0
"341",2.25,40.69387639,-111.7962625,1598.33333,"[2,2.5)","[2,2.5)",2019-05-18 07:59:59,1
"342",2.25,40.69387639,-111.7962625,1628.77778,"[2,2.5)","[2,2.5)",2019-06-17 18:40:00,0
"343",2.25,40.69387639,-111.7962625,1659.22222,"[2,2.5)","[2,2.5)",2019-07-18 05:19:59,1
"344",2.25,40.69387639,-111.7962625,1689.66667,"[2,2.5)","[2,2.5)",2019-08-17 16:00:00,1
"345",2.25,40.69387639,-111.7962625,1720.11111,"[2,2.5)","[2,2.5)",2019-09-17 02:39:59,1
"346",2.25,40.69387639,-111.7962625,1750.55556,"[2,2.5)","[2,2.5)",2019-10-17 13:20:00,1
"347",2.25,40.69387639,-111.7962625,1781,"[2,2.5)","[2,2.5)",2019-11-17 00:00:00,2
"348",2.25,40.69387639,-111.7962625,1811.44444,"[2,2.5)","[2,2.5)",2019-12-17 10:39:59,1
"349",2.25,40.69387639,-111.7962625,1841.88889,"[2,2.5)","[2,2.5)",2020-01-16 21:20:00,2
"350",2.25,40.69387639,-111.7962625,1872.33333,"[2,2.5)","[2,2.5)",2020-02-16 07:59:59,3
"351",2.25,40.69387639,-111.7962625,1902.77778,"[2,2.5)","[2,2.5)",2020-03-17 18:40:00,0
"352",2.25,40.69387639,-111.7962625,1933.22222,"[2,2.5)","[2,2.5)",2020-04-17 05:19:59,3
"353",2.25,40.69387639,-111.7962625,1963.66667,"[2,2.5)","[2,2.5)",2020-05-17 16:00:00,0
"354",2.25,40.69387639,-111.7962625,1994.11111,"[2,2.5)","[2,2.5)",2020-06-17 02:39:59,1
"355",2.25,40.69387639,-111.7962625,2024.55556,"[2,2.5)","[2,2.5)",2020-07-17 13:20:00,0
"356",2.25,40.69387639,-111.7962625,2055,"[2,2.5)","[2,2.5)",2020-08-17 00:00:00,0
"357",2.25,40.69387639,-111.7962625,2085.44444,"[2,2.5)","[2,2.5)",2020-09-16 10:39:59,0
"358",2.25,40.69387639,-111.7962625,2115.88889,"[2,2.5)","[2,2.5)",2020-10-16 21:20:00,1
"359",2.25,40.69387639,-111.7962625,2146.33333,"[2,2.5)","[2,2.5)",2020-11-16 07:59:59,0
"360",2.25,40.69387639,-111.7962625,2176.77778,"[2,2.5)","[2,2.5)",2020-12-16 18:40:00,0
"361",2.75,40.68694487,-111.7976394,15.22222,"[2.5,3)","[2.5,3)",2015-01-16 05:19:59,0
"362",2.75,40.68694487,-111.7976394,45.66667,"[2.5,3)","[2.5,3)",2015-02-15 16:00:00,4
"363",2.75,40.68694487,-111.7976394,76.11111,"[2.5,3)","[2.5,3)",2015-03-18 02:39:59,3
"364",2.75,40.68694487,-111.7976394,106.55556,"[2.5,3)","[2.5,3)",2015-04-17 13:20:00,1
"365",2.75,40.68694487,-111.7976394,137,"[2.5,3)","[2.5,3)",2015-05-18 00:00:00,0
"366",2.75,40.68694487,-111.7976394,167.44444,"[2.5,3)","[2.5,3)",2015-06-17 10:39:59,0
"367",2.75,40.68694487,-111.7976394,197.88889,"[2.5,3)","[2.5,3)",2015-07-17 21:20:00,1
"368",2.75,40.68694487,-111.7976394,228.33333,"[2.5,3)","[2.5,3)",2015-08-17 07:59:59,0
"369",2.75,40.68694487,-111.7976394,258.77778,"[2.5,3)","[2.5,3)",2015-09-16 18:40:00,0
"370",2.75,40.68694487,-111.7976394,289.22222,"[2.5,3)","[2.5,3)",2015-10-17 05:19:59,0
"371",2.75,40.68694487,-111.7976394,319.66667,"[2.5,3)","[2.5,3)",2015-11-16 16:00:00,1
"372",2.75,40.68694487,-111.7976394,350.11111,"[2.5,3)","[2.5,3)",2015-12-17 02:39:59,2
"373",2.75,40.68694487,-111.7976394,380.55556,"[2.5,3)","[2.5,3)",2016-01-16 13:20:00,1
"374",2.75,40.68694487,-111.7976394,411,"[2.5,3)","[2.5,3)",2016-02-16 00:00:00,1
"375",2.75,40.68694487,-111.7976394,441.44444,"[2.5,3)","[2.5,3)",2016-03-17 10:39:59,0
"376",2.75,40.68694487,-111.7976394,471.88889,"[2.5,3)","[2.5,3)",2016-04-16 21:20:00,1
"377",2.75,40.68694487,-111.7976394,502.33333,"[2.5,3)","[2.5,3)",2016-05-17 07:59:59,0
"378",2.75,40.68694487,-111.7976394,532.77778,"[2.5,3)","[2.5,3)",2016-06-16 18:40:00,0
"379",2.75,40.68694487,-111.7976394,563.22222,"[2.5,3)","[2.5,3)",2016-07-17 05:19:59,1
"380",2.75,40.68694487,-111.7976394,593.66667,"[2.5,3)","[2.5,3)",2016-08-16 16:00:00,1
"381",2.75,40.68694487,-111.7976394,624.11111,"[2.5,3)","[2.5,3)",2016-09-16 02:39:59,0
"382",2.75,40.68694487,-111.7976394,654.55556,"[2.5,3)","[2.5,3)",2016-10-16 13:20:00,1
"383",2.75,40.68694487,-111.7976394,685,"[2.5,3)","[2.5,3)",2016-11-16 00:00:00,3
"384",2.75,40.68694487,-111.7976394,715.44444,"[2.5,3)","[2.5,3)",2016-12-16 10:39:59,2
"385",2.75,40.68694487,-111.7976394,745.88889,"[2.5,3)","[2.5,3)",2017-01-15 21:20:00,2
"386",2.75,40.68694487,-111.7976394,776.33333,"[2.5,3)","[2.5,3)",2017-02-15 07:59:59,6
"387",2.75,40.68694487,-111.7976394,806.77778,"[2.5,3)","[2.5,3)",2017-03-17 18:40:00,0
"388",2.75,40.68694487,-111.7976394,837.22222,"[2.5,3)","[2.5,3)",2017-04-17 05:19:59,1
"389",2.75,40.68694487,-111.7976394,867.66667,"[2.5,3)","[2.5,3)",2017-05-17 16:00:00,0
"390",2.75,40.68694487,-111.7976394,898.11111,"[2.5,3)","[2.5,3)",2017-06-17 02:39:59,1
"391",2.75,40.68694487,-111.7976394,928.55556,"[2.5,3)","[2.5,3)",2017-07-17 13:20:00,0
"392",2.75,40.68694487,-111.7976394,959,"[2.5,3)","[2.5,3)",2017-08-17 00:00:00,1
"393",2.75,40.68694487,-111.7976394,989.44444,"[2.5,3)","[2.5,3)",2017-09-16 10:39:59,1
"394",2.75,40.68694487,-111.7976394,1019.88889,"[2.5,3)","[2.5,3)",2017-10-16 21:20:00,0
"395",2.75,40.68694487,-111.7976394,1050.33333,"[2.5,3)","[2.5,3)",2017-11-16 07:59:59,0
"396",2.75,40.68694487,-111.7976394,1080.77778,"[2.5,3)","[2.5,3)",2017-12-16 18:40:00,0
"397",2.75,40.68694487,-111.7976394,1111.22222,"[2.5,3)","[2.5,3)",2018-01-16 05:19:59,1
"398",2.75,40.68694487,-111.7976394,1141.66667,"[2.5,3)","[2.5,3)",2018-02-15 16:00:00,6
"399",2.75,40.68694487,-111.7976394,1172.11111,"[2.5,3)","[2.5,3)",2018-03-18 02:39:59,3
"400",2.75,40.68694487,-111.7976394,1202.55556,"[2.5,3)","[2.5,3)",2018-04-17 13:20:00,1
"401",2.75,40.68694487,-111.7976394,1233,"[2.5,3)","[2.5,3)",2018-05-18 00:00:00,0
"402",2.75,40.68694487,-111.7976394,1263.44444,"[2.5,3)","[2.5,3)",2018-06-17 10:39:59,0
"403",2.75,40.68694487,-111.7976394,1293.88889,"[2.5,3)","[2.5,3)",2018-07-17 21:20:00,1
"404",2.75,40.68694487,-111.7976394,1324.33333,"[2.5,3)","[2.5,3)",2018-08-17 07:59:59,0
"405",2.75,40.68694487,-111.7976394,1354.77778,"[2.5,3)","[2.5,3)",2018-09-16 18:40:00,0
"406",2.75,40.68694487,-111.7976394,1385.22222,"[2.5,3)","[2.5,3)",2018-10-17 05:19:59,0
"407",2.75,40.68694487,-111.7976394,1415.66667,"[2.5,3)","[2.5,3)",2018-11-16 16:00:00,1
"408",2.75,40.68694487,-111.7976394,1446.11111,"[2.5,3)","[2.5,3)",2018-12-17 02:39:59,1
"409",2.75,40.68694487,-111.7976394,1476.55556,"[2.5,3)","[2.5,3)",2019-01-16 13:20:00,1
"410",2.75,40.68694487,-111.7976394,1507,"[2.5,3)","[2.5,3)",2019-02-16 00:00:00,0
"411",2.75,40.68694487,-111.7976394,1537.44444,"[2.5,3)","[2.5,3)",2019-03-18 10:39:59,3
"412",2.75,40.68694487,-111.7976394,1567.88889,"[2.5,3)","[2.5,3)",2019-04-17 21:20:00,5
"413",2.75,40.68694487,-111.7976394,1598.33333,"[2.5,3)","[2.5,3)",2019-05-18 07:59:59,0
"414",2.75,40.68694487,-111.7976394,1628.77778,"[2.5,3)","[2.5,3)",2019-06-17 18:40:00,0
"415",2.75,40.68694487,-111.7976394,1659.22222,"[2.5,3)","[2.5,3)",2019-07-18 05:19:59,1
"416",2.75,40.68694487,-111.7976394,1689.66667,"[2.5,3)","[2.5,3)",2019-08-17 16:00:00,5
"417",2.75,40.68694487,-111.7976394,1720.11111,"[2.5,3)","[2.5,3)",2019-09-17 02:39:59,0
"418",2.75,40.68694487,-111.7976394,1750.55556,"[2.5,3)","[2.5,3)",2019-10-17 13:20:00,2
"419",2.75,40.68694487,-111.7976394,1781,"[2.5,3)","[2.5,3)",2019-11-17 00:00:00,1
"420",2.75,40.68694487,-111.7976394,1811.44444,"[2.5,3)","[2.5,3)",2019-12-17 10:39:59,1
"421",2.75,40.68694487,-111.7976394,1841.88889,"[2.5,3)","[2.5,3)",2020-01-16 21:20:00,4
"422",2.75,40.68694487,-111.7976394,1872.33333,"[2.5,3)","[2.5,3)",2020-02-16 07:59:59,0
"423",2.75,40.68694487,-111.7976394,1902.77778,"[2.5,3)","[2.5,3)",2020-03-17 18:40:00,0
"424",2.75,40.68694487,-111.7976394,1933.22222,"[2.5,3)","[2.5,3)",2020-04-17 05:19:59,1
"425",2.75,40.68694487,-111.7976394,1963.66667,"[2.5,3)","[2.5,3)",2020-05-17 16:00:00,1
"426",2.75,40.68694487,-111.7976394,1994.11111,"[2.5,3)","[2.5,3)",2020-06-17 02:39:59,0
"427",2.75,40.68694487,-111.7976394,2024.55556,"[2.5,3)","[2.5,3)",2020-07-17 13:20:00,0
"428",2.75,40.68694487,-111.7976394,2055,"[2.5,3)","[2.5,3)",2020-08-17 00:00:00,0
"429",2.75,40.68694487,-111.7976394,2085.44444,"[2.5,3)","[2.5,3)",2020-09-16 10:39:59,0
"430",2.75,40.68694487,-111.7976394,2115.88889,"[2.5,3)","[2.5,3)",2020-10-16 21:20:00,0
"431",2.75,40.68694487,-111.7976394,2146.33333,"[2.5,3)","[2.5,3)",2020-11-16 07:59:59,2
"432",2.75,40.68694487,-111.7976394,2176.77778,"[2.5,3)","[2.5,3)",2020-12-16 18:40:00,0
"433",3.25,40.67962779,-111.7987887,15.22222,"[3,3.5)","[3,3.5)",2015-01-16 05:19:59,0
"434",3.25,40.67962779,-111.7987887,45.66667,"[3,3.5)","[3,3.5)",2015-02-15 16:00:00,0
"435",3.25,40.67962779,-111.7987887,76.11111,"[3,3.5)","[3,3.5)",2015-03-18 02:39:59,0
"436",3.25,40.67962779,-111.7987887,106.55556,"[3,3.5)","[3,3.5)",2015-04-17 13:20:00,0
"437",3.25,40.67962779,-111.7987887,137,"[3,3.5)","[3,3.5)",2015-05-18 00:00:00,0
"438",3.25,40.67962779,-111.7987887,167.44444,"[3,3.5)","[3,3.5)",2015-06-17 10:39:59,0
"439",3.25,40.67962779,-111.7987887,197.88889,"[3,3.5)","[3,3.5)",2015-07-17 21:20:00,0
"440",3.25,40.67962779,-111.7987887,228.33333,"[3,3.5)","[3,3.5)",2015-08-17 07:59:59,0
"441",3.25,40.67962779,-111.7987887,258.77778,"[3,3.5)","[3,3.5)",2015-09-16 18:40:00,0
"442",3.25,40.67962779,-111.7987887,289.22222,"[3,3.5)","[3,3.5)",2015-10-17 05:19:59,0
"443",3.25,40.67962779,-111.7987887,319.66667,"[3,3.5)","[3,3.5)",2015-11-16 16:00:00,1
"444",3.25,40.67962779,-111.7987887,350.11111,"[3,3.5)","[3,3.5)",2015-12-17 02:39:59,3
"445",3.25,40.67962779,-111.7987887,380.55556,"[3,3.5)","[3,3.5)",2016-01-16 13:20:00,3
"446",3.25,40.67962779,-111.7987887,411,"[3,3.5)","[3,3.5)",2016-02-16 00:00:00,0
"447",3.25,40.67962779,-111.7987887,441.44444,"[3,3.5)","[3,3.5)",2016-03-17 10:39:59,0
"448",3.25,40.67962779,-111.7987887,471.88889,"[3,3.5)","[3,3.5)",2016-04-16 21:20:00,1
"449",3.25,40.67962779,-111.7987887,502.33333,"[3,3.5)","[3,3.5)",2016-05-17 07:59:59,0
"450",3.25,40.67962779,-111.7987887,532.77778,"[3,3.5)","[3,3.5)",2016-06-16 18:40:00,0
"451",3.25,40.67962779,-111.7987887,563.22222,"[3,3.5)","[3,3.5)",2016-07-17 05:19:59,0
"452",3.25,40.67962779,-111.7987887,593.66667,"[3,3.5)","[3,3.5)",2016-08-16 16:00:00,0
"453",3.25,40.67962779,-111.7987887,624.11111,"[3,3.5)","[3,3.5)",2016-09-16 02:39:59,1
"454",3.25,40.67962779,-111.7987887,654.55556,"[3,3.5)","[3,3.5)",2016-10-16 13:20:00,0
"455",3.25,40.67962779,-111.7987887,685,"[3,3.5)","[3,3.5)",2016-11-16 00:00:00,2
"456",3.25,40.67962779,-111.7987887,715.44444,"[3,3.5)","[3,3.5)",2016-12-16 10:39:59,0
"457",3.25,40.67962779,-111.7987887,745.88889,"[3,3.5)","[3,3.5)",2017-01-15 21:20:00,0
"458",3.25,40.67962779,-111.7987887,776.33333,"[3,3.5)","[3,3.5)",2017-02-15 07:59:59,0
"459",3.25,40.67962779,-111.7987887,806.77778,"[3,3.5)","[3,3.5)",2017-03-17 18:40:00,1
"460",3.25,40.67962779,-111.7987887,837.22222,"[3,3.5)","[3,3.5)",2017-04-17 05:19:59,1
"461",3.25,40.67962779,-111.7987887,867.66667,"[3,3.5)","[3,3.5)",2017-05-17 16:00:00,0
"462",3.25,40.67962779,-111.7987887,898.11111,"[3,3.5)","[3,3.5)",2017-06-17 02:39:59,2
"463",3.25,40.67962779,-111.7987887,928.55556,"[3,3.5)","[3,3.5)",2017-07-17 13:20:00,0
"464",3.25,40.67962779,-111.7987887,959,"[3,3.5)","[3,3.5)",2017-08-17 00:00:00,0
"465",3.25,40.67962779,-111.7987887,989.44444,"[3,3.5)","[3,3.5)",2017-09-16 10:39:59,0
"466",3.25,40.67962779,-111.7987887,1019.88889,"[3,3.5)","[3,3.5)",2017-10-16 21:20:00,0
"467",3.25,40.67962779,-111.7987887,1050.33333,"[3,3.5)","[3,3.5)",2017-11-16 07:59:59,0
"468",3.25,40.67962779,-111.7987887,1080.77778,"[3,3.5)","[3,3.5)",2017-12-16 18:40:00,0
"469",3.25,40.67962779,-111.7987887,1111.22222,"[3,3.5)","[3,3.5)",2018-01-16 05:19:59,2
"470",3.25,40.67962779,-111.7987887,1141.66667,"[3,3.5)","[3,3.5)",2018-02-15 16:00:00,2
"471",3.25,40.67962779,-111.7987887,1172.11111,"[3,3.5)","[3,3.5)",2018-03-18 02:39:59,1
"472",3.25,40.67962779,-111.7987887,1202.55556,"[3,3.5)","[3,3.5)",2018-04-17 13:20:00,0
"473",3.25,40.67962779,-111.7987887,1233,"[3,3.5)","[3,3.5)",2018-05-18 00:00:00,0
"474",3.25,40.67962779,-111.7987887,1263.44444,"[3,3.5)","[3,3.5)",2018-06-17 10:39:59,0
"475",3.25,40.67962779,-111.7987887,1293.88889,"[3,3.5)","[3,3.5)",2018-07-17 21:20:00,0
"476",3.25,40.67962779,-111.7987887,1324.33333,"[3,3.5)","[3,3.5)",2018-08-17 07:59:59,0
"477",3.25,40.67962779,-111.7987887,1354.77778,"[3,3.5)","[3,3.5)",2018-09-16 18:40:00,0
"478",3.25,40.67962779,-111.7987887,1385.22222,"[3,3.5)","[3,3.5)",2018-10-17 05:19:59,1
"479",3.25,40.67962779,-111.7987887,1415.66667,"[3,3.5)","[3,3.5)",2018-11-16 16:00:00,0
"480",3.25,40.67962779,-111.7987887,1446.11111,"[3,3.5)","[3,3.5)",2018-12-17 02:39:59,0
"481",3.25,40.67962779,-111.7987887,1476.55556,"[3,3.5)","[3,3.5)",2019-01-16 13:20:00,0
"482",3.25,40.67962779,-111.7987887,1507,"[3,3.5)","[3,3.5)",2019-02-16 00:00:00,1
"483",3.25,40.67962779,-111.7987887,1537.44444,"[3,3.5)","[3,3.5)",2019-03-18 10:39:59,0
"484",3.25,40.67962779,-111.7987887,1567.88889,"[3,3.5)","[3,3.5)",2019-04-17 21:20:00,1
"485",3.25,40.67962779,-111.7987887,1598.33333,"[3,3.5)","[3,3.5)",2019-05-18 07:59:59,2
"486",3.25,40.67962779,-111.7987887,1628.77778,"[3,3.5)","[3,3.5)",2019-06-17 18:40:00,0
"487",3.25,40.67962779,-111.7987887,1659.22222,"[3,3.5)","[3,3.5)",2019-07-18 05:19:59,1
"488",3.25,40.67962779,-111.7987887,1689.66667,"[3,3.5)","[3,3.5)",2019-08-17 16:00:00,0
"489",3.25,40.67962779,-111.7987887,1720.11111,"[3,3.5)","[3,3.5)",2019-09-17 02:39:59,0
